Store;Date;Temperature;Unemployment;IsHoliday
34;20/4/12;55.34;9.575;FALSE
34;27/4/12;66.49;9.575;FALSE
34;4/5/12;65.04;9.575;FALSE
34;11/5/12;61.92;9.575;FALSE
34;18/5/12;64.97;9.575;FALSE
34;25/5/12;72.42;9.575;FALSE
34;1/6/12;70.41;9.575;FALSE
34;8/6/12;75.35;9.575;FALSE
34;15/6/12;76.48;9.575;FALSE
34;22/6/12;78.85;9.575;FALSE
34;29/6/12;81.91;9.575;FALSE
34;6/7/12;77.95;9.285;FALSE
34;13/7/12;74.02;9.285;FALSE
34;20/7/12;77.7;9.285;FALSE
34;27/7/12;77.3;9.285;FALSE
34;3/8/12;78.93;9.285;FALSE
34;10/8/12;78.26;9.285;FALSE
34;17/8/12;77.78;9.285;FALSE
34;24/8/12;72.44;9.285;FALSE
34;31/8/12;75.89;9.285;FALSE
34;7/9/12;78.26;9.285;TRUE
34;14/9/12;64.28;9.285;FALSE
34;21/9/12;66.08;9.285;FALSE
34;28/9/12;67.06;9.285;FALSE
34;5/10/12;65.41;8.839;FALSE
34;12/10/12;59.94;8.839;FALSE
34;19/10/12;58.47;8.839;FALSE
34;26/10/12;57.95;8.839;FALSE
34;2/11/12;50.91;8.839;FALSE
34;9/11/12;52.98;8.839;FALSE
34;16/11/12;40.26;8.839;FALSE
34;23/11/12;46.08;8.839;TRUE
34;30/11/12;43.03;8.839;FALSE
34;7/12/12;46.37;8.839;FALSE
34;14/12/12;35.16;8.839;FALSE
34;21/12/12;32.38;8.839;FALSE
34;28/12/12;31.68;8.839;TRUE
34;4/1/13;31.25;8.934;FALSE
34;11/1/13;37.6;8.934;FALSE
34;18/1/13;31.84;8.934;FALSE
34;25/1/13;45.01;8.934;FALSE
34;1/2/13;48.03;8.934;FALSE
34;8/2/13;47.63;8.934;TRUE
34;15/2/13;42.63;8.934;FALSE
34;22/2/13;47.26;8.934;FALSE
34;1/3/13;43.51;8.934;FALSE
34;8/3/13;53.69;8.934;FALSE
34;15/3/13;52.9;8.934;FALSE
34;22/3/13;60.19;8.934;FALSE
34;29/3/13;51;8.934;FALSE
34;5/4/13;58.4;8.796;FALSE
34;12/4/13;61.46;8.796;FALSE
34;19/4/13;63.99;8.796;FALSE
34;26/4/13;58.54;8.796;FALSE
34;3/5/13;65.07;NA;FALSE
34;10/5/13;63.9;NA;FALSE
34;17/5/13;70.87;NA;FALSE
34;24/5/13;76.4;NA;FALSE
34;31/5/13;79.29;NA;FALSE
34;7/6/13;79.33;NA;FALSE
34;14/6/13;82.3;NA;FALSE
34;21/6/13;80.14;NA;FALSE
34;28/6/13;87.73;NA;FALSE
34;5/7/13;77.96;NA;FALSE
34;12/7/13;82.77;NA;FALSE
34;19/7/13;73.3;NA;FALSE
34;26/7/13;77.89;NA;FALSE
35;5/2/10;27.19;9.262;FALSE
35;12/2/10;29.81;9.262;TRUE
35;19/2/10;32.44;9.262;FALSE
35;26/2/10;36;9.262;FALSE
35;5/3/10;38.07;9.262;FALSE
35;12/3/10;45.98;9.262;FALSE
35;19/3/10;49.04;9.262;FALSE
35;26/3/10;52.34;9.262;FALSE
35;2/4/10;46.9;9.051;FALSE
35;9/4/10;62.62;9.051;FALSE
35;16/4/10;54.95;9.051;FALSE
35;23/4/10;53.91;9.051;FALSE
35;30/4/10;53.55;9.051;FALSE
35;7/5/10;69.02;9.051;FALSE
35;14/5/10;53.82;9.051;FALSE
35;21/5/10;63.31;9.051;FALSE
35;28/5/10;67.88;9.051;FALSE
35;4/6/10;74.29;9.051;FALSE
35;11/6/10;68.9;9.051;FALSE
35;18/6/10;70;9.051;FALSE
35;25/6/10;78.02;9.051;FALSE
35;2/7/10;76.25;8.861;FALSE
35;9/7/10;82.69;8.861;FALSE
35;16/7/10;78.26;8.861;FALSE
35;23/7/10;81.56;8.861;FALSE
35;30/7/10;79.78;8.861;FALSE
35;6/8/10;77.45;8.861;FALSE
35;13/8/10;77.36;8.861;FALSE
35;20/8/10;75.16;8.861;FALSE
35;27/8/10;70.31;8.861;FALSE
35;3/9/10;78.52;8.861;FALSE
35;10/9/10;70.38;8.861;TRUE
35;17/9/10;64.5;8.861;FALSE
35;24/9/10;67.08;8.861;FALSE
35;1/10/10;70.19;8.763;FALSE
35;8/10/10;57.78;8.763;FALSE
35;15/10/10;58.38;8.763;FALSE
35;22/10/10;52.82;8.763;FALSE
35;29/10/10;61.02;8.763;FALSE
35;5/11/10;45.91;8.763;FALSE
35;12/11/10;45.9;8.763;FALSE
35;19/11/10;50.81;8.763;FALSE
35;26/11/10;46.67;8.763;TRUE
35;3/12/10;41.81;8.763;FALSE
35;10/12/10;30.83;8.763;FALSE
35;17/12/10;31.62;8.763;FALSE
35;24/12/10;31.34;8.763;FALSE
35;31/12/10;29.59;8.763;TRUE
35;7/1/11;34.42;8.549;FALSE
35;14/1/11;25.7;8.549;FALSE
35;21/1/11;30.13;8.549;FALSE
35;28/1/11;23.64;8.549;FALSE
35;4/2/11;28.7;8.549;FALSE
35;11/2/11;30.45;8.549;TRUE
35;18/2/11;39.32;8.549;FALSE
35;25/2/11;33.05;8.549;FALSE
35;4/3/11;36.99;8.549;FALSE
35;11/3/11;43.64;8.549;FALSE
35;18/3/11;46.65;8.549;FALSE
35;25/3/11;40.11;8.549;FALSE
35;1/4/11;37.27;8.512;FALSE
35;8/4/11;46.87;8.512;FALSE
35;15/4/11;52.24;8.512;FALSE
35;22/4/11;50.02;8.512;FALSE
35;29/4/11;61.71;8.512;FALSE
35;6/5/11;56.48;8.512;FALSE
35;13/5/11;60.07;8.512;FALSE
35;20/5/11;60.22;8.512;FALSE
35;27/5/11;66.43;8.512;FALSE
35;3/6/11;74.17;8.512;FALSE
35;10/6/11;73.26;8.512;FALSE
35;17/6/11;67.03;8.512;FALSE
35;24/6/11;72.02;8.512;FALSE
35;1/7/11;73.76;8.684;FALSE
35;8/7/11;76.87;8.684;FALSE
35;15/7/11;77.83;8.684;FALSE
35;22/7/11;82.28;8.684;FALSE
35;29/7/11;79.41;8.684;FALSE
35;5/8/11;78.14;8.684;FALSE
35;12/8/11;76.67;8.684;FALSE
35;19/8/11;72.97;8.684;FALSE
35;26/8/11;72.88;8.684;FALSE
35;2/9/11;71.44;8.684;FALSE
35;9/9/11;70.93;8.684;TRUE
35;16/9/11;69.65;8.684;FALSE
35;23/9/11;63.61;8.684;FALSE
35;30/9/11;70.92;8.684;FALSE
35;7/10/11;56.91;8.745;FALSE
35;14/10/11;64.78;8.745;FALSE
35;21/10/11;59.62;8.745;FALSE
35;28/10/11;51.81;8.745;FALSE
35;4/11/11;44.46;8.745;FALSE
35;11/11/11;49.69;8.745;FALSE
35;18/11/11;51.42;8.745;FALSE
35;25/11/11;47.88;8.745;TRUE
35;2/12/11;50.55;8.745;FALSE
35;9/12/11;46.28;8.745;FALSE
35;16/12/11;40.68;8.745;FALSE
35;23/12/11;41.59;8.745;FALSE
35;30/12/11;37.85;8.745;TRUE
35;6/1/12;35.8;8.744;FALSE
35;13/1/12;41.3;8.744;FALSE
35;20/1/12;30.35;8.744;FALSE
35;27/1/12;36.96;8.744;FALSE
35;3/2/12;42.52;8.744;FALSE
35;10/2/12;37.86;8.744;TRUE
35;17/2/12;37.24;8.744;FALSE
35;24/2/12;41.74;8.744;FALSE
35;2/3/12;40.07;8.744;FALSE
35;9/3/12;44.32;8.744;FALSE
35;16/3/12;49.6;8.744;FALSE
35;23/3/12;57.3;8.744;FALSE
35;30/3/12;49.4;8.744;FALSE
35;6/4/12;48.73;8.876;FALSE
35;13/4/12;52.22;8.876;FALSE
35;20/4/12;62.62;8.876;FALSE
35;27/4/12;52.33;8.876;FALSE
35;4/5/12;53.68;8.876;FALSE
35;11/5/12;58.97;8.876;FALSE
35;18/5/12;65.15;8.876;FALSE
35;25/5/12;64.77;8.876;FALSE
35;1/6/12;73.4;8.876;FALSE
35;8/6/12;64.05;8.876;FALSE
35;15/6/12;69.52;8.876;FALSE
35;22/6/12;73.23;8.876;FALSE
35;29/6/12;73.94;8.876;FALSE
35;6/7/12;82.08;8.839;FALSE
35;13/7/12;78.95;8.839;FALSE
35;20/7/12;78.64;8.839;FALSE
35;27/7/12;76.01;8.839;FALSE
35;3/8/12;75.22;8.839;FALSE
35;10/8/12;78.44;8.839;FALSE
35;17/8/12;76.51;8.839;FALSE
35;24/8/12;72.93;8.839;FALSE
35;31/8/12;75;8.839;FALSE
35;7/9/12;76;8.839;TRUE
35;14/9/12;68.72;8.839;FALSE
35;21/9/12;66.1;8.839;FALSE
35;28/9/12;64.92;8.839;FALSE
35;5/10/12;64.5;8.665;FALSE
35;12/10/12;55.4;8.665;FALSE
35;19/10/12;56.53;8.665;FALSE
35;26/10/12;58.99;8.665;FALSE
35;2/11/12;54.44;8.665;FALSE
35;9/11/12;41.06;8.665;FALSE
35;16/11/12;46.66;8.665;FALSE
35;23/11/12;43.63;8.665;TRUE
35;30/11/12;38.95;8.665;FALSE
35;7/12/12;44.13;8.665;FALSE
35;14/12/12;43.87;8.665;FALSE
35;21/12/12;43.65;8.665;FALSE
35;28/12/12;36.05;8.665;TRUE
35;4/1/13;32.23;8.6;FALSE
35;11/1/13;39.49;8.6;FALSE
35;18/1/13;40.57;8.6;FALSE
35;25/1/13;26.45;8.6;FALSE
35;1/2/13;34.17;8.6;FALSE
35;8/2/13;28.67;8.6;TRUE
35;15/2/13;35.13;8.6;FALSE
35;22/2/13;31.52;8.6;FALSE
35;1/3/13;39.9;8.6;FALSE
35;8/3/13;36.11;8.6;FALSE
35;15/3/13;41.95;8.6;FALSE
35;22/3/13;35.43;8.6;FALSE
35;29/3/13;41.53;8.6;FALSE
35;5/4/13;43.78;8.36;FALSE
35;12/4/13;53.28;8.36;FALSE
35;19/4/13;53.65;8.36;FALSE
35;26/4/13;50.88;8.36;FALSE
35;3/5/13;55.83;NA;FALSE
35;10/5/13;57.38;NA;FALSE
35;17/5/13;60.06;NA;FALSE
35;24/5/13;65.19;NA;FALSE
35;31/5/13;64.65;NA;FALSE
35;7/6/13;69.53;NA;FALSE
35;14/6/13;67.64;NA;FALSE
35;21/6/13;70.76;NA;FALSE
35;28/6/13;77.34;NA;FALSE
35;5/7/13;77.41;NA;FALSE
35;12/7/13;80.74;NA;FALSE
35;19/7/13;83.36;NA;FALSE
35;26/7/13;77.01;NA;FALSE
36;5/2/10;45.97;8.554;FALSE
36;12/2/10;46.11;8.554;TRUE
36;19/2/10;45.66;8.554;FALSE
36;26/2/10;50.87;8.554;FALSE
36;5/3/10;51.33;8.554;FALSE
36;12/3/10;61.96;8.554;FALSE
36;19/3/10;59.56;8.554;FALSE
36;26/3/10;55.76;8.554;FALSE
36;2/4/10;63.43;8.464;FALSE
36;9/4/10;68.54;8.464;FALSE
36;16/4/10;66.74;8.464;FALSE
36;23/4/10;68.03;8.464;FALSE
36;30/4/10;70.9;8.464;FALSE
36;7/5/10;75.56;8.464;FALSE
36;14/5/10;77.53;8.464;FALSE
36;21/5/10;77.34;8.464;FALSE
36;28/5/10;80.87;8.464;FALSE
36;4/6/10;79.93;8.464;FALSE
36;11/6/10;82.3;8.464;FALSE
36;18/6/10;84.37;8.464;FALSE
36;25/6/10;84.14;8.464;FALSE
36;2/7/10;81.85;8.36;FALSE
36;9/7/10;81.74;8.36;FALSE
36;16/7/10;84.43;8.36;FALSE
36;23/7/10;82.6;8.36;FALSE
36;30/7/10;81.88;8.36;FALSE
36;6/8/10;85.49;8.36;FALSE
36;13/8/10;86.06;8.36;FALSE
36;20/8/10;85.54;8.36;FALSE
36;27/8/10;84.62;8.36;FALSE
36;3/9/10;82.29;8.36;FALSE
36;10/9/10;80.58;8.36;TRUE
36;17/9/10;82.1;8.36;FALSE
36;24/9/10;79.17;8.36;FALSE
36;1/10/10;74.66;8.476;FALSE
36;8/10/10;66.34;8.476;FALSE
36;15/10/10;71.57;8.476;FALSE
36;22/10/10;72.24;8.476;FALSE
36;29/10/10;76.22;8.476;FALSE
36;5/11/10;62.72;8.476;FALSE
36;12/11/10;61.97;8.476;FALSE
36;19/11/10;56.73;8.476;FALSE
36;26/11/10;67.73;8.476;TRUE
36;3/12/10;54.44;8.476;FALSE
36;10/12/10;51.83;8.476;FALSE
36;17/12/10;56.73;8.476;FALSE
36;24/12/10;59.1;8.476;FALSE
36;31/12/10;52.88;8.476;TRUE
36;7/1/11;54.11;8.395;FALSE
36;14/1/11;42.87;8.395;FALSE
36;21/1/11;51.18;8.395;FALSE
36;28/1/11;48.74;8.395;FALSE
36;4/2/11;46.68;8.395;FALSE
36;11/2/11;41.16;8.395;TRUE
36;18/2/11;57.48;8.395;FALSE
36;25/2/11;67.73;8.395;FALSE
36;4/3/11;64.55;8.395;FALSE
36;11/3/11;59.15;8.395;FALSE
36;18/3/11;64.9;8.395;FALSE
36;25/3/11;71.07;8.395;FALSE
36;1/4/11;67.31;8.3;FALSE
36;8/4/11;69.39;8.3;FALSE
36;15/4/11;73.25;8.3;FALSE
36;22/4/11;74.57;8.3;FALSE
36;29/4/11;76.1;8.3;FALSE
36;6/5/11;69.56;8.3;FALSE
36;13/5/11;76.73;8.3;FALSE
36;20/5/11;73.02;8.3;FALSE
36;27/5/11;81.28;8.3;FALSE
36;3/6/11;82.96;8.3;FALSE
36;10/6/11;82.41;8.3;FALSE
36;17/6/11;84.43;8.3;FALSE
36;24/6/11;83.95;8.3;FALSE
36;1/7/11;85.33;8.177;FALSE
36;8/7/11;84.71;8.177;FALSE
36;15/7/11;85.63;8.177;FALSE
36;22/7/11;83.31;8.177;FALSE
36;29/7/11;84.99;8.177;FALSE
36;5/8/11;86.71;8.177;FALSE
36;12/8/11;87.64;8.177;FALSE
36;19/8/11;87.24;8.177;FALSE
36;26/8/11;86.02;8.177;FALSE
36;2/9/11;87.5;8.177;FALSE
36;9/9/11;77.94;8.177;TRUE
36;16/9/11;82.06;8.177;FALSE
36;23/9/11;78.35;8.177;FALSE
36;30/9/11;81.52;8.177;FALSE
36;7/10/11;71.2;7.716;FALSE
36;14/10/11;74.16;7.716;FALSE
36;21/10/11;67.89;7.716;FALSE
36;28/10/11;71.31;7.716;FALSE
36;4/11/11;58.97;7.716;FALSE
36;11/11/11;63.5;7.716;FALSE
36;18/11/11;66.28;7.716;FALSE
36;25/11/11;66.41;7.716;TRUE
36;2/12/11;53.57;7.716;FALSE
36;9/12/11;50.64;7.716;FALSE
36;16/12/11;58.31;7.716;FALSE
36;23/12/11;55.41;7.716;FALSE
36;30/12/11;48.26;7.716;TRUE
36;6/1/12;57.18;7.244;FALSE
36;13/1/12;56.28;7.244;FALSE
36;20/1/12;58.9;7.244;FALSE
36;27/1/12;62.73;7.244;FALSE
36;3/2/12;61.33;7.244;FALSE
36;10/2/12;54.49;7.244;TRUE
36;17/2/12;54.38;7.244;FALSE
36;24/2/12;62.21;7.244;FALSE
36;2/3/12;64.54;7.244;FALSE
36;9/3/12;63.19;7.244;FALSE
36;16/3/12;67.48;7.244;FALSE
36;23/3/12;69.18;7.244;FALSE
36;30/3/12;70.48;7.244;FALSE
36;6/4/12;73.95;6.989;FALSE
36;13/4/12;72.54;6.989;FALSE
36;20/4/12;70.87;6.989;FALSE
36;27/4/12;70.06;6.989;FALSE
36;4/5/12;77.17;6.989;FALSE
36;11/5/12;76.55;6.989;FALSE
36;18/5/12;73.7;6.989;FALSE
36;25/5/12;78.94;6.989;FALSE
36;1/6/12;80.74;6.989;FALSE
36;8/6/12;81.5;6.989;FALSE
36;15/6/12;82.15;6.989;FALSE
36;22/6/12;80.4;6.989;FALSE
36;29/6/12;86.68;6.989;FALSE
36;6/7/12;81.52;6.623;FALSE
36;13/7/12;78.15;6.623;FALSE
36;20/7/12;81.76;6.623;FALSE
36;27/7/12;84;6.623;FALSE
36;3/8/12;85.56;6.623;FALSE
36;10/8/12;84.41;6.623;FALSE
36;17/8/12;85.89;6.623;FALSE
36;24/8/12;81.26;6.623;FALSE
36;31/8/12;84.79;6.623;FALSE
36;7/9/12;84.19;6.623;TRUE
36;14/9/12;78.16;6.623;FALSE
36;21/9/12;75.98;6.623;FALSE
36;28/9/12;79.49;6.623;FALSE
36;5/10/12;73.57;6.228;FALSE
36;12/10/12;71.28;6.228;FALSE
36;19/10/12;74.06;6.228;FALSE
36;26/10/12;74.39;6.228;FALSE
36;2/11/12;62.44;6.228;FALSE
36;9/11/12;68.58;6.228;FALSE
36;16/11/12;60.71;6.228;FALSE
36;23/11/12;60.96;6.228;TRUE
36;30/11/12;59.43;6.228;FALSE
36;7/12/12;68.04;6.228;FALSE
36;14/12/12;56.66;6.228;FALSE
36;21/12/12;63.08;6.228;FALSE
36;28/12/12;55.73;6.228;TRUE
36;4/1/13;49.08;6.266;FALSE
36;11/1/13;54.15;6.266;FALSE
36;18/1/13;49.6;6.266;FALSE
36;25/1/13;57.77;6.266;FALSE
36;1/2/13;63.45;6.266;FALSE
36;8/2/13;62.46;6.266;TRUE
36;15/2/13;57.68;6.266;FALSE
36;22/2/13;59.22;6.266;FALSE
36;1/3/13;56.13;6.266;FALSE
36;8/3/13;56.8;6.266;FALSE
36;15/3/13;59.75;6.266;FALSE
36;22/3/13;68.54;6.266;FALSE
36;29/3/13;59.26;6.266;FALSE
36;5/4/13;63.58;6.143;FALSE
36;12/4/13;66.05;6.143;FALSE
36;19/4/13;68.97;6.143;FALSE
36;26/4/13;64.4;6.143;FALSE
36;3/5/13;70.04;NA;FALSE
36;10/5/13;68.02;NA;FALSE
36;17/5/13;73.08;NA;FALSE
36;24/5/13;80.03;NA;FALSE
36;31/5/13;80.19;NA;FALSE
36;7/6/13;80.2;NA;FALSE
36;14/6/13;81.03;NA;FALSE
36;21/6/13;83.82;NA;FALSE
36;28/6/13;84.66;NA;FALSE
36;5/7/13;84.18;NA;FALSE
36;12/7/13;84.02;NA;FALSE
36;19/7/13;81.28;NA;FALSE
36;26/7/13;83.28;NA;FALSE
37;5/2/10;45.97;8.554;FALSE
37;12/2/10;46.11;8.554;TRUE
37;19/2/10;45.66;8.554;FALSE
37;26/2/10;50.87;8.554;FALSE
37;5/3/10;51.33;8.554;FALSE
37;12/3/10;61.96;8.554;FALSE
37;19/3/10;59.56;8.554;FALSE
37;26/3/10;55.76;8.554;FALSE
37;2/4/10;63.43;8.464;FALSE
37;9/4/10;68.54;8.464;FALSE
37;16/4/10;66.74;8.464;FALSE
37;23/4/10;68.03;8.464;FALSE
37;30/4/10;70.9;8.464;FALSE
37;7/5/10;75.56;8.464;FALSE
37;14/5/10;77.53;8.464;FALSE
37;21/5/10;77.34;8.464;FALSE
37;28/5/10;80.87;8.464;FALSE
37;4/6/10;79.93;8.464;FALSE
37;11/6/10;82.3;8.464;FALSE
37;18/6/10;84.37;8.464;FALSE
37;25/6/10;84.14;8.464;FALSE
37;2/7/10;81.85;8.36;FALSE
37;9/7/10;81.74;8.36;FALSE
37;16/7/10;84.43;8.36;FALSE
37;23/7/10;82.6;8.36;FALSE
37;30/7/10;81.88;8.36;FALSE
37;6/8/10;85.49;8.36;FALSE
37;13/8/10;86.06;8.36;FALSE
37;20/8/10;85.54;8.36;FALSE
37;27/8/10;84.62;8.36;FALSE
37;3/9/10;82.29;8.36;FALSE
37;10/9/10;80.58;8.36;TRUE
37;17/9/10;82.1;8.36;FALSE
37;24/9/10;79.17;8.36;FALSE
37;1/10/10;74.66;8.476;FALSE
37;8/10/10;66.34;8.476;FALSE
37;15/10/10;71.57;8.476;FALSE
37;22/10/10;72.24;8.476;FALSE
37;29/10/10;76.22;8.476;FALSE
37;5/11/10;62.72;8.476;FALSE
37;12/11/10;61.97;8.476;FALSE
37;19/11/10;56.73;8.476;FALSE
37;26/11/10;67.73;8.476;TRUE
37;3/12/10;54.44;8.476;FALSE
37;10/12/10;51.83;8.476;FALSE
37;17/12/10;56.73;8.476;FALSE
37;24/12/10;59.1;8.476;FALSE
37;31/12/10;52.88;8.476;TRUE
37;7/1/11;54.11;8.395;FALSE
37;14/1/11;42.87;8.395;FALSE
37;21/1/11;51.18;8.395;FALSE
37;28/1/11;48.74;8.395;FALSE
37;4/2/11;46.68;8.395;FALSE
37;11/2/11;41.16;8.395;TRUE
37;18/2/11;57.48;8.395;FALSE
37;25/2/11;67.73;8.395;FALSE
37;4/3/11;64.55;8.395;FALSE
37;11/3/11;59.15;8.395;FALSE
37;18/3/11;64.9;8.395;FALSE
37;25/3/11;71.07;8.395;FALSE
37;1/4/11;67.31;8.3;FALSE
37;8/4/11;69.39;8.3;FALSE
37;15/4/11;73.25;8.3;FALSE
37;22/4/11;74.57;8.3;FALSE
37;29/4/11;76.1;8.3;FALSE
37;6/5/11;69.56;8.3;FALSE
37;13/5/11;76.73;8.3;FALSE
37;20/5/11;73.02;8.3;FALSE
37;27/5/11;81.28;8.3;FALSE
37;3/6/11;82.96;8.3;FALSE
37;10/6/11;82.41;8.3;FALSE
37;17/6/11;84.43;8.3;FALSE
37;24/6/11;83.95;8.3;FALSE
37;1/7/11;85.33;8.177;FALSE
37;8/7/11;84.71;8.177;FALSE
37;15/7/11;85.63;8.177;FALSE
37;22/7/11;83.31;8.177;FALSE
37;29/7/11;84.99;8.177;FALSE
37;5/8/11;86.71;8.177;FALSE
37;12/8/11;87.64;8.177;FALSE
37;19/8/11;87.24;8.177;FALSE
37;26/8/11;86.02;8.177;FALSE
37;2/9/11;87.5;8.177;FALSE
37;9/9/11;77.94;8.177;TRUE
37;16/9/11;82.06;8.177;FALSE
37;23/9/11;78.35;8.177;FALSE
37;30/9/11;81.52;8.177;FALSE
37;7/10/11;71.2;7.716;FALSE
37;14/10/11;74.16;7.716;FALSE
37;21/10/11;67.89;7.716;FALSE
37;28/10/11;71.31;7.716;FALSE
37;4/11/11;58.97;7.716;FALSE
37;11/11/11;63.5;7.716;FALSE
37;18/11/11;66.28;7.716;FALSE
37;25/11/11;66.41;7.716;TRUE
37;2/12/11;53.57;7.716;FALSE
37;9/12/11;50.64;7.716;FALSE
37;16/12/11;58.31;7.716;FALSE
37;23/12/11;55.41;7.716;FALSE
37;30/12/11;48.26;7.716;TRUE
37;6/1/12;57.18;7.244;FALSE
37;13/1/12;56.28;7.244;FALSE
37;20/1/12;58.9;7.244;FALSE
37;27/1/12;62.73;7.244;FALSE
37;3/2/12;61.33;7.244;FALSE
37;10/2/12;54.49;7.244;TRUE
37;17/2/12;54.38;7.244;FALSE
37;24/2/12;62.21;7.244;FALSE
37;2/3/12;64.54;7.244;FALSE
37;9/3/12;63.19;7.244;FALSE
37;16/3/12;67.48;7.244;FALSE
37;23/3/12;69.18;7.244;FALSE
37;30/3/12;70.48;7.244;FALSE
37;6/4/12;73.95;6.989;FALSE
37;13/4/12;72.54;6.989;FALSE
37;20/4/12;70.87;6.989;FALSE
37;27/4/12;70.06;6.989;FALSE
37;4/5/12;77.17;6.989;FALSE
37;11/5/12;76.55;6.989;FALSE
37;18/5/12;73.7;6.989;FALSE
37;25/5/12;78.94;6.989;FALSE
37;1/6/12;80.74;6.989;FALSE
37;8/6/12;81.5;6.989;FALSE
37;15/6/12;82.15;6.989;FALSE
37;22/6/12;80.4;6.989;FALSE
37;29/6/12;86.68;6.989;FALSE
37;6/7/12;81.52;6.623;FALSE
37;13/7/12;78.15;6.623;FALSE
37;20/7/12;81.76;6.623;FALSE
37;27/7/12;84;6.623;FALSE
37;3/8/12;85.56;6.623;FALSE
37;10/8/12;84.41;6.623;FALSE
37;17/8/12;85.89;6.623;FALSE
37;24/8/12;81.26;6.623;FALSE
37;31/8/12;84.79;6.623;FALSE
37;7/9/12;84.19;6.623;TRUE
37;14/9/12;78.16;6.623;FALSE
37;21/9/12;75.98;6.623;FALSE
37;28/9/12;79.49;6.623;FALSE
37;5/10/12;73.57;6.228;FALSE
37;12/10/12;71.28;6.228;FALSE
37;19/10/12;74.06;6.228;FALSE
37;26/10/12;74.39;6.228;FALSE
37;2/11/12;62.44;6.228;FALSE
37;9/11/12;68.58;6.228;FALSE
37;16/11/12;60.71;6.228;FALSE
37;23/11/12;60.96;6.228;TRUE
37;30/11/12;59.43;6.228;FALSE
37;7/12/12;68.04;6.228;FALSE
37;14/12/12;56.66;6.228;FALSE
37;21/12/12;63.08;6.228;FALSE
37;28/12/12;55.73;6.228;TRUE
37;4/1/13;49.08;6.266;FALSE
37;11/1/13;54.15;6.266;FALSE
37;18/1/13;49.6;6.266;FALSE
37;25/1/13;57.77;6.266;FALSE
37;1/2/13;63.45;6.266;FALSE
37;8/2/13;62.46;6.266;TRUE
37;15/2/13;57.68;6.266;FALSE
37;22/2/13;59.22;6.266;FALSE
37;1/3/13;56.13;6.266;FALSE
37;8/3/13;56.8;6.266;FALSE
37;15/3/13;59.75;6.266;FALSE
37;22/3/13;68.54;6.266;FALSE
37;29/3/13;59.26;6.266;FALSE
37;5/4/13;63.58;6.143;FALSE
37;12/4/13;66.05;6.143;FALSE
37;19/4/13;68.97;6.143;FALSE
37;26/4/13;64.4;6.143;FALSE
37;3/5/13;70.04;NA;FALSE
37;10/5/13;68.02;NA;FALSE
37;17/5/13;73.08;NA;FALSE
37;24/5/13;80.03;NA;FALSE
37;31/5/13;80.19;NA;FALSE
37;7/6/13;80.2;NA;FALSE
37;14/6/13;81.03;NA;FALSE
37;21/6/13;83.82;NA;FALSE
37;28/6/13;84.66;NA;FALSE
37;5/7/13;84.18;NA;FALSE
37;12/7/13;84.02;NA;FALSE
37;19/7/13;81.28;NA;FALSE
37;26/7/13;83.28;NA;FALSE
38;5/2/10;49.47;13.975;FALSE
38;12/2/10;47.87;13.975;TRUE
38;19/2/10;54.83;13.975;FALSE
38;26/2/10;50.23;13.975;FALSE
38;5/3/10;53.77;13.975;FALSE
38;12/3/10;50.11;13.975;FALSE
38;19/3/10;59.57;13.975;FALSE
38;26/3/10;60.06;13.975;FALSE
38;2/4/10;59.84;14.099;FALSE
38;9/4/10;59.25;14.099;FALSE
38;16/4/10;64.95;14.099;FALSE
38;23/4/10;64.55;14.099;FALSE
38;30/4/10;67.38;14.099;FALSE
38;7/5/10;70.15;14.099;FALSE
38;14/5/10;68.44;14.099;FALSE
38;21/5/10;76.2;14.099;FALSE
38;28/5/10;67.84;14.099;FALSE
38;4/6/10;81.39;14.099;FALSE
38;11/6/10;90.84;14.099;FALSE
38;18/6/10;81.06;14.099;FALSE
38;25/6/10;87.27;14.099;FALSE
38;2/7/10;91.98;14.18;FALSE
38;9/7/10;90.37;14.18;FALSE
38;16/7/10;97.18;14.18;FALSE
38;23/7/10;99.22;14.18;FALSE
38;30/7/10;96.31;14.18;FALSE
38;6/8/10;92.95;14.18;FALSE
38;13/8/10;87.01;14.18;FALSE
38;20/8/10;92.81;14.18;FALSE
38;27/8/10;93.19;14.18;FALSE
38;3/9/10;83.12;14.18;FALSE
38;10/9/10;83.63;14.18;TRUE
38;17/9/10;82.45;14.18;FALSE
38;24/9/10;81.77;14.18;FALSE
38;1/10/10;85.2;14.313;FALSE
38;8/10/10;71.82;14.313;FALSE
38;15/10/10;75;14.313;FALSE
38;22/10/10;68.85;14.313;FALSE
38;29/10/10;61.09;14.313;FALSE
38;5/11/10;65.49;14.313;FALSE
38;12/11/10;57.79;14.313;FALSE
38;19/11/10;58.18;14.313;FALSE
38;26/11/10;47.66;14.313;TRUE
38;3/12/10;43.33;14.313;FALSE
38;10/12/10;50.01;14.313;FALSE
38;17/12/10;52.77;14.313;FALSE
38;24/12/10;52.02;14.313;FALSE
38;31/12/10;45.64;14.313;TRUE
38;7/1/11;37.64;14.021;FALSE
38;14/1/11;43.15;14.021;FALSE
38;21/1/11;53.53;14.021;FALSE
38;28/1/11;50.74;14.021;FALSE
38;4/2/11;45.14;14.021;FALSE
38;11/2/11;51.3;14.021;TRUE
38;18/2/11;53.35;14.021;FALSE
